Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
110,30,19,44,19,43,19,44,20,43,18,55,6,80,18,42,18,49,17,46,5,756,88,5,38,3,11,11
90,20,19,44,19,43,19,44,20,43,18,55,5,80,18,42,18,50,17,46,5,756,88,5,40,3,21,21
60,20,19,44,19,43,19,44,20,43,18,55,6,81,18,42,18,49,17,47,5,756,87,5,38,3,7,7
70,20,19,44,19,43,19,44,20,43,18,55,6,81,18,41,18,49,17,47,5,756,86,5,36,3,23,23
80,20,19,44,19,44,20,44,20,43,18,54,6,80,18,41,18,49,17,47,5,756,84,5,34,3,47,47
60,0,19,44,19,44,20,44,20,42,18,54,6,77,18,41,18,48,17,47,5,756,83,5,33,3,38,38
40,10,19,45,19,44,20,44,20,42,18,54,6,75,18,40,18,48,17,46,5,757,82,5,31,3,47,47
30,10,19,45,19,44,20,44,20,42,18,54,6,76,18,40,18,48,17,46,6,757,81,5,29,2,24,24
70,10,19,45,19,43,19,44,20,42,18,54,6,76,18,40,18,48,17,46,6,757,80,5,31,2,30,30
50,10,19,46,19,43,19,43,20,42,18,54,6,76,18,40,18,48,17,45,6,757,79,5,33,2,24,24
80,10,19,45,19,43,19,43,20,42,18,53,6,75,18,40,18,47,17,45,6,757,78,6,34,2,5,5
80,10,19,45,19,43,19,44,20,43,18,53,6,74,18,40,18,47,17,45,6,757,78,6,36,2,12,12
50,0,19,45,19,43,19,44,20,44,18,53,7,72,18,40,18,47,17,45,6,757,77,6,38,2,25,25
40,0,19,45,19,43,19,44,20,44,18,53,7,70,18,39,18,47,17,44,6,757,76,6,40,2,19,19
50,0,19,45,19,42,19,44,19,43,18,53,7,67,17,39,18,47,17,44,6,757,76,6,38,2,47,47
40,0,19,44,18,42,19,44,19,43,18,53,7,66,17,39,18,47,17,44,6,757,77,6,36,2,26,26
40,0,19,43,18,42,19,44,19,43,18,52,7,65,18,39,18,46,17,43,6,757,77,6,34,2,16,16
50,0,19,43,18,42,19,44,19,42,18,52,7,65,18,39,18,46,17,43,6,758,77,5,33,2,14,14
30,0,19,42,18,42,19,43,19,42,18,52,7,63,18,39,18,46,17,43,6,758,78,5,31,2,39,39
30,0,19,42,18,41,19,43,19,42,18,52,7,62,17,38,18,46,17,43,6,758,78,5,29,2,35,35
20,0,19,42,18,41,19,43,19,42,18,51,7,62,17,38,18,46,17,42,6,758,77,5,29,2,8,8
20,0,19,42,18,41,19,43,19,42,18,51,7,62,17,38,18,46,17,42,6,758,76,5,28,2,3,3
50,0,19,42,18,41,19,43,19,42,18,51,7,62,17,38,18,46,17,42,6,758,74,5,28,2,38,38
40,0,19,42,18,41,19,43,19,42,18,51,7,62,17,38,18,45,17,42,6,758,73,5,28,2,31,31
50,0,19,42,18,41,19,43,19,42,18,51,7,60,18,38,18,45,17,42,7,758,72,5,27,2,8,8
40,0,19,41,18,41,19,43,19,42,18,51,6,60,17,38,18,45,17,42,7,758,71,5,27,2,3,3
60,0,19,41,18,41,19,43,19,42,18,50,6,61,17,38,18,45,17,42,7,758,71,5,29,2,5,5
40,0,19,41,18,40,19,43,19,42,17,50,7,62,18,38,18,45,17,42,7,758,70,5,31,2,19,19
40,0,19,41,18,40,19,43,19,42,17,50,7,61,18,38,18,45,17,42,7,757,70,6,34,1,8,8
50,0,19,41,18,40,19,43,19,42,17,50,7,59,18,37,18,45,17,42,6,757,70,6,36,1,15,15
40,0,19,41,18,40,19,43,19,42,17,50,8,56,18,37,18,44,17,42,6,757,69,6,38,1,10,10
40,0,19,41,18,40,19,43,19,41,17,50,8,53,18,37,18,44,17,42,6,757,69,6,40,1,13,13
30,0,19,41,18,40,19,42,19,41,17,50,8,53,18,37,18,44,17,42,6,757,68,6,40,1,9,9
30,0,19,41,18,40,19,42,19,41,17,49,8,53,18,36,18,44,17,41,6,757,67,5,40,1,24,24
30,0,19,41,19,40,19,42,19,41,17,49,8,52,18,36,18,43,17,41,6,757,66,5,40,0,39,39
40,0,19,41,19,40,19,42,19,41,17,49,8,52,19,36,19,43,17,41,6,757,65,5,40,0,1,1
80,0,19,41,19,40,19,42,19,40,17,49,8,52,19,36,19,43,17,41,6,757,64,4,40,0,26,26
70,0,19,41,19,40,19,42,19,40,17,49,7,52,19,36,19,43,17,41,6,757,63,4,40,0,44,44
80,0,19,41,19,40,19,42,19,40,17,49,7,52,19,36,19,43,17,41,6,757,64,4,40,0,19,19
70,0,19,41,19,40,19,42,19,40,17,49,7,53,19,36,19,44,17,41,6,757,66,4,40,0,2,2
80,0,19,41,19,40,19,42,19,40,17,49,7,53,19,37,19,44,17,41,6,757,67,4,40,0,7,7
80,0,19,41,19,40,19,42,19,40,17,49,6,54,19,37,19,44,17,41,5,757,68,3,40,0,16,16
100,0,19,41,19,40,19,42,19,40,17,49,6,55,19,38,19,44,17,41,5,757,70,3,40,0,8,8
90,0,19,41,19,40,19,42,19,40,17,49,6,56,19,37,19,44,17,41,5,757,71,3,40,0,7,7
100,10,19,41,19,40,19,42,19,40,17,49,5,57,19,37,19,44,17,40,5,757,72,3,40,0,11,11
90,0,19,41,19,40,19,42,19,40,17,49,5,58,19,36,19,44,17,40,5,757,73,3,40,0,11,11
110,0,19,41,19,40,19,42,19,40,17,49,5,59,19,36,19,45,17,40,4,757,74,3,40,0,7,7
90,10,19,41,19,40,19,42,19,40,17,49,4,61,18,36,19,45,17,40,4,757,75,3,40,0,49,49
100,0,19,41,19,40,19,42,19,40,17,49,4,63,18,36,19,45,17,40,4,757,76,3,40,0,16,16
100,10,19,41,19,40,19,42,19,40,17,49,4,66,18,36,20,45,17,40,4,757,77,3,40,0,25,25
110,0,19,41,19,40,19,42,19,40,17,49,4,67,18,36,20,45,17,40,4,757,79,3,38,0,34,34
100,10,19,41,19,40,19,42,19,40,17,49,3,68,18,36,20,45,17,40,3,757,81,3,36,0,5,5
90,10,19,41,19,40,19,42,19,40,17,49,3,69,18,36,20,45,17,40,3,757,83,3,34,0,6,6
90,10,19,41,19,40,19,42,19,40,17,49,3,71,18,36,20,45,17,40,3,757,85,3,33,1,3,3
180,10,19,41,19,40,19,42,19,40,17,49,3,71,18,36,20,45,17,40,3,757,87,3,31,1,46,46
140,0,19,41,19,40,19,42,19,40,17,49,2,73,18,36,20,45,17,40,3,757,89,3,29,1,34,34
100,10,19,42,19,40,19,42,19,40,17,49,2,75,18,36,20,45,17,40,3,757,89,3,29,1,5,5
110,20,19,42,19,40,19,42,19,40,17,49,2,76,18,36,20,45,17,40,3,757,89,4,29,1,25,25
340,20,19,42,19,40,19,42,19,40,17,49,2,76,18,37,20,45,17,40,3,757,88,4,29,1,23,23
380,20,19,42,19,40,19,42,19,40,18,75,2,77,18,37,20,45,17,40,3,757,88,4,29,1,19,19
210,30,19,42,19,40,19,42,19,40,18,75,2,79,18,38,20,45,17,40,3,757,88,5,29,1,50,50
150,20,19,42,19,40,19,42,19,40,18,75,2,80,18,38,20,45,17,40,3,757,88,5,29,1,9,9
330,20,20,42,19,40,19,42,19,41,18,74,2,81,18,38,20,45,17,40,3,757,88,5,31,1,41,41
420,20,20,41,19,40,19,42,19,41,18,79,2,83,18,38,20,45,17,40,3,757,88,5,33,1,3,3
330,20,20,41,19,40,19,42,19,42,19,87,2,84,18,38,20,45,17,40,3,757,88,5,34,1,20,20
130,20,20,41,19,41,19,42,19,42,19,88,2,84,18,38,20,45,17,40,3,757,89,5,36,1,7,7
130,20,20,42,19,41,19,43,20,42,18,88,2,84,18,38,20,45,17,40,3,757,89,5,38,1,10,10
110,20,20,42,19,41,19,43,20,42,18,87,1,84,18,38,20,45,17,40,3,757,89,5,40,1,42,42
250,10,20,42,19,41,19,43,20,41,18,86,2,85,18,38,20,45,17,40,3,757,89,5,38,1,36,36
520,0,20,42,19,41,19,43,20,41,18,84,1,85,18,38,20,45,17,40,3,757,89,5,36,1,13,13
360,0,20,42,19,41,19,43,20,41,19,90,1,86,18,38,20,46,17,40,3,757,88,5,34,1,25,25
330,0,20,42,19,41,20,45,20,40,19,91,1,86,18,38,20,46,17,40,3,757,88,5,33,1,4,4
310,0,20,42,19,41,20,46,19,40,19,91,1,86,18,38,20,46,17,40,3,756,88,5,31,1,18,18
270,0,20,42,19,41,20,47,19,40,19,87,1,86,18,38,20,46,17,40,3,756,88,5,29,1,48,48
230,0,20,42,19,41,21,46,19,40,19,84,1,87,18,38,20,46,17,40,3,756,88,5,31,1,31,31
170,10,20,42,19,41,21,46,19,40,19,81,1,88,18,38,20,46,17,40,3,756,87,5,33,1,33,33
60,0,20,42,19,41,21,46,19,40,19,79,1,89,18,38,20,46,17,40,3,756,87,6,34,1,16,16
30,0,20,42,19,41,21,46,19,40,19,76,2,89,18,38,20,46,17,41,3,756,87,6,36,1,20,20
30,0,20,42,19,41,21,45,19,41,19,74,2,89,18,38,20,47,17,41,3,756,86,6,38,1,50,50
30,0,20,42,19,41,21,45,19,41,19,72,2,89,18,38,20,47,17,42,3,756,86,6,40,1,43,43
40,0,19,42,19,41,21,44,19,41,19,71,2,90,18,39,20,47,17,42,3,756,86,6,38,1,48,48
50,0,19,42,19,41,21,44,19,41,19,70,2,90,18,39,20,48,17,42,3,756,87,6,36,1,41,41
50,0,19,42,19,41,20,44,19,41,18,70,2,90,18,39,20,48,17,42,3,756,88,6,34,1,39,39
40,0,19,42,19,41,20,44,19,41,18,69,2,90,18,39,20,48,17,43,3,756,88,5,33,1,13,13
40,0,19,42,19,41,20,44,19,41,18,68,2,90,18,39,20,49,17,43,3,756,88,5,31,1,38,38
50,0,19,42,19,41,20,44,19,41,18,68,2,90,18,40,20,49,17,43,3,756,89,5,29,1,49,49
50,0,19,42,19,41,20,44,19,41,18,68,2,89,18,40,20,49,17,43,3,755,89,5,29,1,15,15
40,0,19,42,19,41,20,44,19,41,18,67,1,89,18,40,20,49,17,43,3,755,89,5,28,1,20,20
60,0,19,42,19,41,20,44,19,41,18,67,1,90,18,40,20,49,17,44,3,755,90,5,28,1,41,41
40,0,19,42,19,41,20,43,19,42,18,67,2,90,18,41,20,50,17,44,3,755,90,5,28,1,4,4
40,0,19,42,19,41,20,43,19,42,18,67,2,91,18,41,19,50,17,44,3,755,90,5,27,1,18,18
50,0,19,42,18,41,20,43,19,42,18,66,2,92,18,41,19,50,17,44,3,755,90,5,27,1,22,22
40,0,19,42,18,41,20,43,19,42,18,66,2,92,18,41,19,50,17,45,3,755,90,5,27,1,8,8
30,0,19,42,18,41,20,43,19,42,18,66,2,92,18,41,19,51,17,45,3,754,91,5,27,2,29,29
30,0,19,42,18,41,20,43,19,42,18,66,2,93,18,42,19,51,17,45,3,754,92,5,28,2,49,49
30,0,19,42,18,41,20,43,19,42,18,65,2,93,18,42,19,51,17,45,3,754,92,5,28,2,49,49
40,0,19,42,18,41,20,43,19,42,18,65,2,93,18,42,19,51,17,46,3,754,92,5,28,2,9,9
40,0,19,42,18,41,20,43,18,42,18,65,2,93,18,42,19,51,17,46,3,754,93,5,28,2,27,27
50,0,19,42,18,41,20,43,18,42,18,65,2,93,18,42,19,51,17,46,3,754,92,5,30,2,19,19
40,0,19,42,18,41,20,43,18,42,18,64,2,93,18,42,19,51,17,46,3,754,92,5,32,2,34,34
40,0,19,42,18,41,20,43,18,42,18,64,3,93,18,42,19,51,17,46,3,753,91,6,34,2,13,13
40,0,19,42,18,41,20,43,18,42,18,64,3,93,18,42,19,51,17,46,3,753,90,6,36,2,23,23
50,0,19,42,18,41,20,43,18,42,18,64,3,93,18,42,19,51,17,47,3,753,90,6,38,2,9,9
50,0,19,42,18,41,20,43,18,42,18,64,3,93,18,42,19,51,17,47,3,753,89,6,40,2,18,18
50,0,19,42,18,41,20,43,18,42,18,64,3,93,18,42,19,51,17,47,3,753,89,6,38,2,36,36
40,0,19,42,18,42,20,43,18,42,18,64,3,93,18,42,19,51,17,47,3,753,89,6,36,2,24,24
50,0,19,42,18,42,20,43,18,42,18,63,3,92,18,42,19,51,17,47,3,752,89,6,34,2,3,3
40,0,19,42,18,42,20,43,18,42,18,63,3,92,18,42,19,51,17,47,3,752,89,5,32,2,39,39
40,0,19,42,18,42,20,43,18,42,18,63,3,91,18,42,19,51,17,47,3,752,89,5,30,2,21,21
20,0,19,42,18,42,20,43,18,42,18,63,3,91,18,42,19,51,17,47,3,752,89,5,28,2,49,49
30,0,19,42,18,42,20,43,18,42,18,63,3,91,18,42,19,51,17,47,3,752,89,5,28,2,14,14
30,0,19,42,18,42,20,43,18,42,18,63,3,91,18,42,19,50,17,47,3,752,89,5,28,2,42,42
40,0,19,42,18,42,20,43,18,42,18,63,3,91,18,42,19,50,17,47,3,752,90,6,28,2,4,4
50,0,19,42,18,42,20,43,18,42,17,63,3,91,18,42,19,50,17,48,3,751,90,6,29,2,44,44
40,0,19,42,18,42,20,43,18,42,17,62,3,91,18,42,19,50,17,48,3,751,90,6,29,2,24,24
40,0,19,42,18,42,20,43,18,42,17,62,3,91,18,42,19,50,17,48,3,751,90,6,29,2,5,5
50,0,19,42,18,42,20,43,18,42,17,62,3,91,18,42,19,50,17,48,3,751,90,6,29,2,17,17
40,0,19,42,18,42,20,43,18,42,17,62,3,90,18,42,19,50,17,48,3,751,90,6,28,2,42,42
50,0,19,42,18,42,20,43,18,42,17,62,3,90,18,42,19,50,17,48,3,751,90,6,28,2,14,14
50,0,18,42,18,42,20,43,18,42,17,62,3,91,18,42,19,50,17,48,3,750,90,5,28,2,29,29
40,0,18,42,18,42,20,43,18,42,17,62,3,91,18,43,19,50,17,48,3,750,90,5,27,2,42,42
50,0,18,42,18,42,20,43,18,42,17,62,4,91,18,43,19,50,17,48,3,750,90,5,27,2,4,4
40,0,18,42,18,42,20,43,18,42,17,62,4,90,18,43,19,50,17,48,4,750,90,6,27,2,35,35
40,0,18,43,18,42,20,43,18,42,17,62,4,90,18,42,19,50,17,48,4,750,90,6,27,2,35,35
40,0,18,42,18,42,20,43,18,42,17,62,4,90,18,43,19,50,17,48,4,750,90,7,28,2,23,23
40,0,18,43,18,42,20,43,18,43,17,62,4,89,18,43,19,50,17,48,4,750,89,8,28,2,22,22
30,10,18,43,18,42,20,43,18,43,17,62,4,89,18,43,19,51,17,48,4,750,89,8,28,2,28,28
70,10,18,43,18,42,20,43,18,43,17,62,4,89,18,44,19,51,17,48,4,750,89,9,28,2,46,46
360,20,18,43,18,42,20,43,18,43,17,62,4,89,18,44,19,51,17,48,4,749,90,9,27,2,12,12
400,10,18,43,18,42,20,43,18,43,17,61,4,89,18,43,19,51,17,48,4,749,90,9,25,2,11,11
70,10,18,44,18,42,20,43,18,43,17,61,4,90,18,42,19,50,17,48,4,749,90,8,24,2,21,21
70,0,18,44,18,43,20,43,19,43,17,60,4,91,18,42,19,50,17,48,4,749,91,8,23,2,17,17
390,0,18,44,18,43,20,43,19,43,17,60,4,91,18,42,19,49,17,47,4,749,92,8,21,2,43,43
100,0,18,44,18,43,20,43,19,42,17,59,4,92,18,41,19,49,17,47,4,749,92,8,20,2,9,9
80,10,18,44,18,43,20,43,19,42,17,59,4,92,18,41,19,49,17,47,3,749,93,7,22,2,25,25
70,0,18,44,18,43,19,43,19,42,17,59,4,93,18,41,19,48,17,46,3,749,94,6,25,2,21,21
170,10,18,44,18,43,19,43,19,42,17,58,4,94,18,40,19,48,17,46,2,749,95,6,28,2,28,28
360,0,18,44,18,42,19,43,19,42,17,57,4,94,18,40,19,48,17,46,2,749,96,5,30,2,33,33
180,10,18,43,18,42,19,42,19,42,17,55,3,93,18,40,18,48,17,46,2,749,97,4,32,1,49,49
130,0,18,43,18,42,19,42,19,42,17,54,3,93,18,40,18,47,17,46,1,750,98,3,35,1,12,12
70,20,18,43,18,42,19,42,19,41,17,53,2,94,18,40,18,47,17,46,1,749,98,4,36,1,12,12
70,10,18,43,18,42,19,42,18,41,17,52,2,94,18,39,18,47,17,46,2,749,97,4,37,1,40,40
180,20,19,43,18,42,19,42,18,42,17,51,2,94,18,39,18,46,17,46,2,749,96,4,38,1,42,42
170,20,19,43,18,42,19,42,19,42,17,50,2,94,18,39,18,46,17,46,2,749,96,5,38,1,6,6
390,30,19,43,18,42,19,42,19,42,17,50,2,95,18,39,18,46,17,46,2,749,96,6,39,1,48,48
420,20,19,43,18,42,19,43,19,42,18,49,2,95,18,39,18,46,17,46,2,749,95,6,40,1,7,7
340,20,19,44,18,42,19,43,19,42,18,50,2,95,18,39,18,46,17,46,2,749,95,6,40,1,7,7
550,10,19,43,18,42,19,43,19,42,17,51,2,95,18,39,18,46,17,47,2,749,94,5,40,1,46,46
690,10,19,44,18,42,19,43,19,42,17,52,2,95,18,39,18,46,17,46,2,749,94,5,40,1,25,25
620,10,19,44,19,42,20,45,19,42,17,52,2,95,18,38,18,46,17,46,2,749,94,5,40,1,8,8
610,10,19,43,19,41,20,46,19,42,17,53,2,95,17,38,18,45,17,46,2,749,93,4,40,1,17,17
490,10,19,43,19,41,21,47,19,42,17,53,3,95,17,38,18,45,17,46,2,749,93,4,40,1,33,33
260,20,19,43,19,41,21,48,19,42,17,53,3,95,17,38,18,45,17,46,2,749,93,4,40,1,16,16
240,10,19,43,19,41,21,48,19,42,17,53,3,96,17,38,18,45,17,46,2,749,93,4,40,1,18,18
220,10,19,44,19,41,22,48,19,42,17,53,3,96,17,38,18,45,17,46,3,749,92,4,40,2,7,7
130,10,19,45,19,41,22,47,19,42,17,53,3,96,17,38,18,45,17,46,3,749,92,5,40,2,33,33
90,10,20,44,19,41,22,45,19,43,17,53,3,96,17,38,18,45,17,46,3,749,92,5,40,2,9,9
290,10,20,45,19,41,22,45,19,43,17,53,3,96,17,38,18,45,17,46,3,749,92,5,40,2,48,48
410,0,20,46,20,41,22,44,19,43,17,53,4,96,17,38,18,45,17,46,3,749,91,5,40,2,45,45
320,0,20,45,20,41,22,45,19,43,17,53,4,96,17,38,18,45,17,46,3,748,91,5,40,2,47,47
260,0,20,44,20,40,22,47,19,43,17,53,4,96,17,38,18,45,17,46,4,748,90,6,40,2,36,36
210,0,20,45,20,40,22,47,19,42,17,53,3,96,17,38,18,45,17,46,4,748,89,6,40,2,19,19
210,0,21,45,20,40,22,46,19,42,17,53,3,96,17,38,18,45,17,46,4,748,89,6,40,2,39,39
140,0,21,44,20,40,22,46,19,42,17,53,4,96,17,38,18,45,17,47,4,748,88,6,40,2,1,1
60,0,21,44,20,40,22,45,19,43,17,53,4,96,17,38,18,45,17,47,4,748,88,6,40,2,47,47
50,0,21,44,20,40,22,44,19,44,17,53,4,96,17,38,18,45,17,47,4,748,87,6,40,2,50,50
60,0,21,43,20,40,22,44,19,44,17,53,4,97,17,38,18,45,17,47,4,748,86,6,40,2,18,18
50,0,21,42,20,40,22,44,19,44,17,53,4,97,17,38,18,45,17,47,5,748,86,6,40,2,37,37
60,0,21,42,20,40,22,44,19,44,17,53,5,97,18,38,18,45,17,48,5,748,86,6,40,2,40,40
140,0,21,42,20,40,22,43,19,44,17,53,5,97,18,38,18,45,17,48,5,748,85,6,40,2,35,35
270,0,21,42,21,40,22,43,19,44,17,53,5,97,18,38,18,45,17,48,5,748,85,6,40,3,24,24
200,0,21,41,21,39,22,43,19,44,17,53,5,97,18,38,18,45,17,48,5,748,85,6,40,3,25,25
60,0,21,41,21,39,22,43,19,43,17,53,5,96,18,38,18,45,17,47,5,748,84,6,40,3,15,15
50,0,21,41,21,39,22,43,19,43,17,53,5,95,18,38,18,45,17,47,5,748,84,6,40,3,35,35
60,0,22,41,21,39,22,42,19,43,17,53,5,94,17,38,18,45,17,46,5,747,84,6,40,3,41,41
80,0,22,40,21,39,22,42,19,43,17,53,5,93,17,38,18,45,17,46,6,747,84,6,40,3,22,22
50,0,22,40,21,39,21,42,19,43,17,53,5,92,17,38,18,45,17,46,5,747,83,6,40,3,26,26
40,0,22,40,21,39,21,42,19,43,17,54,5,91,17,38,18,45,17,46,5,747,82,6,40,3,33,33
50,0,22,40,21,39,21,42,19,42,17,54,5,91,17,38,18,45,17,45,5,748,82,6,40,2,7,7
50,0,22,40,21,39,21,42,19,42,17,54,5,89,17,38,18,45,17,45,5,748,81,6,40,2,17,17
40,0,22,40,21,39,21,41,19,42,17,54,5,86,17,38,18,45,17,45,5,748,80,6,40,2,20,20
30,0,22,40,21,39,21,41,19,42,17,53,5,81,17,38,18,45,17,45,5,748,79,6,40,2,4,4
30,0,22,40,21,39,21,41,19,42,17,53,5,81,17,38,18,44,17,45,5,748,78,6,40,2,47,47
200,0,22,40,21,39,21,41,19,42,17,53,5,79,17,38,18,44,17,44,5,748,78,6,40,2,42,42
450,0,21,40,21,38,21,41,19,42,17,53,5,78,17,38,18,45,17,44,5,748,78,6,40,1,44,44
400,0,21,40,21,38,21,42,19,42,17,53,5,76,17,38,18,45,17,44,5,748,77,7,40,1,47,47
740,0,21,41,21,38,21,43,19,42,17,53,5,74,18,38,18,45,17,44,5,748,76,7,40,1,4,4
910,0,21,42,21,38,22,44,19,43,17,53,5,74,18,39,18,46,17,43,5,748,76,7,40,1,19,19
610,10,22,45,21,39,22,45,19,43,17,53,5,75,18,39,18,46,17,43,5,748,76,7,40,1,27,27
510,10,22,47,21,39,22,45,19,44,17,53,5,76,18,39,18,46,17,43,5,748,76,7,40,1,5,5
190,0,22,45,21,40,22,45,19,45,17,53,5,76,18,39,18,46,17,43,5,748,76,6,40,1,40,40
110,10,22,44,21,40,23,45,19,46,17,54,5,75,18,39,18,46,17,43,5,748,76,6,40,1,37,37
100,0,22,43,22,40,23,44,19,45,17,54,5,75,18,38,18,46,17,43,5,748,76,6,40,1,3,3
90,10,22,42,22,39,23,44,19,45,17,54,5,75,18,38,19,46,17,43,4,748,76,6,40,1,24,24
110,10,22,42,22,39,22,43,19,45,17,54,5,73,18,38,19,46,17,43,4,748,76,6,40,1,46,46
100,0,22,41,22,39,22,43,19,45,17,54,5,74,18,38,19,46,17,43,4,748,76,6,40,0,2,2
110,10,22,41,22,39,22,43,19,45,17,54,5,73,18,38,19,46,17,43,4,748,76,6,40,0,15,15
100,10,22,41,22,39,22,42,19,45,17,54,4,71,18,38,19,45,17,42,4,748,77,7,40,0,25,25
790,10,22,40,22,39,22,42,19,45,17,54,4,72,18,38,19,45,17,42,4,748,77,7,40,0,30,30
380,10,22,41,22,39,22,42,19,45,17,54,4,72,18,39,19,45,17,42,4,748,77,7,40,0,13,13
360,10,22,42,22,39,22,42,19,45,17,54,4,73,18,39,19,45,17,42,4,749,78,7,40,0,21,21
360,10,22,43,22,39,22,42,19,45,17,54,4,74,18,39,19,45,17,42,4,749,80,7,40,1,18,18
100,10,22,48,22,40,22,43,19,45,17,54,4,74,18,39,19,45,17,42,4,749,82,8,40,1,47,47
100,10,23,47,22,40,22,43,19,46,17,54,4,75,18,38,19,45,17,42,4,749,83,8,40,1,6,6
90,10,23,46,22,41,22,43,19,47,17,55,4,75,18,38,19,45,17,42,4,749,84,8,40,1,4,4
90,20,23,45,22,41,22,43,19,47,17,55,4,75,18,38,19,45,17,43,3,749,86,8,40,1,48,48
110,10,23,44,22,40,22,44,19,47,18,66,4,75,18,39,19,45,17,44,4,749,83,8,40,1,22,22
140,30,23,43,22,40,22,44,19,47,19,86,4,73,18,42,19,45,17,44,4,749,81,9,40,1,19,19
110,20,23,43,22,40,22,44,19,47,19,83,4,70,19,43,19,46,17,44,4,749,78,9,40,0,9,9
100,20,23,43,22,41,22,43,19,47,18,75,4,68,19,43,19,47,17,44,4,749,75,9,40,0,3,3
110,20,23,43,22,41,22,43,19,46,19,64,4,66,19,43,19,47,17,44,4,749,73,10,40,-1,33,33
130,20,23,43,22,41,22,43,19,46,19,69,4,64,19,43,19,47,17,43,4,749,70,10,40,-1,29,29
140,30,23,42,22,41,22,43,19,47,19,79,4,62,20,43,19,47,17,43,4,749,70,10,40,-1,49,49
130,20,23,42,22,41,22,43,19,47,19,65,4,62,20,43,20,46,17,42,4,749,70,9,40,-1,30,30
120,20,23,42,22,41,22,43,19,47,19,59,4,61,20,43,20,46,17,42,4,749,70,9,40,-1,3,3
100,10,23,42,22,41,22,43,19,46,20,55,4,62,20,42,20,45,17,42,4,749,70,9,40,-1,8,8
80,0,23,42,22,41,22,43,19,46,20,53,4,62,19,41,20,45,17,41,4,749,70,8,40,-1,24,24
50,10,23,42,22,41,22,43,19,46,20,52,4,62,19,40,20,45,17,41,4,750,70,8,40,-2,0,0
50,0,23,41,22,40,22,43,19,46,20,52,4,62,19,39,20,45,17,41,3,750,74,8,37,-1,22,22
50,0,23,40,22,40,22,43,19,46,19,54,4,62,19,39,20,46,17,43,3,750,77,8,34,-1,13,13
40,0,23,40,22,40,22,43,19,46,19,54,3,65,19,40,20,46,17,44,2,750,81,8,32,-1,47,47
50,0,23,40,22,40,22,43,19,45,19,55,3,71,19,40,20,47,17,45,2,750,85,7,29,0,36,36
50,0,23,40,22,40,22,43,19,45,19,55,2,75,19,40,20,47,17,45,2,750,88,7,26,0,8,8
50,0,23,40,23,40,21,43,19,45,19,56,2,78,19,40,20,47,17,46,1,750,92,7,23,0,24,24
40,0,24,40,23,40,21,43,19,45,19,56,2,80,19,41,20,48,17,46,1,750,92,7,28,0,35,35
30,0,24,40,23,40,21,43,19,45,19,56,2,83,19,41,20,48,17,46,1,750,93,8,33,0,23,23
30,0,24,40,23,40,21,43,19,44,19,56,2,85,19,41,20,48,17,46,1,749,93,8,38,0,48,48
40,0,24,40,23,40,21,43,19,44,19,56,2,87,19,41,20,48,17,46,1,749,93,8,42,0,36,36
40,0,24,40,23,40,21,43,19,44,19,56,2,89,19,41,20,49,17,46,1,749,94,9,47,0,20,20
50,0,24,40,23,39,21,43,19,44,19,56,1,89,19,41,20,49,17,46,1,749,94,9,52,0,6,6
60,0,24,40,23,39,21,43,19,44,19,56,1,91,19,42,20,49,17,46,1,749,95,9,49,0,12,12
50,0,24,40,23,39,21,43,19,44,19,56,1,92,19,42,20,49,17,46,1,749,96,9,46,0,43,43
60,0,24,39,23,39,21,43,19,44,19,56,1,93,19,42,20,49,17,46,0,749,97,10,43,0,22,22
50,0,24,39,23,39,21,43,19,44,19,56,1,94,19,42,20,49,17,46,0,749,98,10,40,0,25,25
50,0,24,39,23,39,21,43,19,44,19,56,1,95,19,42,20,49,17,46,0,749,99,10,37,0,35,35
50,0,24,39,23,39,21,43,19,44,19,55,1,95,19,42,20,49,17,47,0,749,100,10,34,0,38,38
50,0,24,39,23,39,21,43,19,44,19,55,0,95,19,42,20,49,17,47,0,749,100,10,39,0,8,8
50,0,24,39,23,39,21,43,19,44,19,55,0,95,19,42,20,49,17,47,0,749,100,10,43,0,42,42
50,0,24,39,23,39,21,43,18,44,19,55,1,95,18,42,20,49,17,47,0,749,100,10,48,0,47,47
60,0,24,39,23,39,21,43,18,44,19,55,1,95,18,42,20,49,17,47,0,749,99,10,53,0,29,29
50,0,24,39,23,39,21,43,18,43,19,55,1,95,18,42,19,49,17,47,0,749,99,10,57,0,25,25
50,0,24,39,23,39,21,43,18,43,19,55,1,95,18,42,19,49,17,47,0,749,99,10,62,0,9,9
50,0,24,39,23,39,21,43,18,43,18,55,1,95,18,42,19,49,17,47,1,750,98,10,56,0,0,0
50,0,24,39,23,39,21,43,18,43,18,55,1,95,18,42,19,49,17,47,1,750,97,10,49,0,44,44
40,0,23,39,22,39,21,43,18,43,18,55,1,95,18,42,19,50,17,47,1,750,96,10,42,0,7,7
50,0,23,39,22,39,21,43,18,43,18,55,1,95,18,42,19,50,17,48,1,750,94,11,36,0,1,1
40,0,23,39,22,39,21,43,18,43,18,55,1,95,18,42,19,50,17,48,1,750,93,11,30,0,47,47
